Found strings are
Address    Disassembly                               Text string
00435071   PUSH 00492304                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaMaskCanvas.cpp"
00435611   PUSH 0049236C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorldFactory.cpp"
004357BE   PUSH 0049236C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorldFactory.cpp"
00436048   PUSH 0049241C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDeepMaskWorld.cpp"
00436184   PUSH 0049241C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDeepMaskWorld.cpp"
00436F14   MOV DWORD PTR DS:[EAX],00477DE4           ASCII "0oC"
00436F50   MOV DWORD PTR DS:[ECX],00477DE4           ASCII "0oC"
0043760D   MOV DWORD PTR DS:[ESI],00477EBC           ASCII "0vC"
0043766D   MOV DWORD PTR DS:[ESI],00477EBC           ASCII "0vC"
0043BF64   PUSH 004925A4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaColorTranslator.cpp"
0043D2B5   MOV EDI,00492698                          ASCII "Windows Keyboard"
0043D340   MOV ESI,00492698                          ASCII "Windows Keyboard"
0043D35F   MOV EDI,0049268C                          ASCII "Keyboard"
0043D3D5   MOV ESI,0049268C                          ASCII "Keyboard"
0043D78A   MOV EDI,00492790                          ASCII "Escape"
0043D797   PUSH 00492790                             ASCII "Escape"
0043D7A9   MOV EDI,00492784                          ASCII "Backspace"
0043D7B6   PUSH 00492784                             ASCII "Backspace"
0043D7C8   MOV EDI,0049277C                          ASCII "Return"
0043D7D5   PUSH 0049277C                             ASCII "Return"
0043D7E7   MOV EDI,00492774                          ASCII "Delete"
0043D7F4   PUSH 00492774                             ASCII "Delete"
0043D806   MOV EDI,0049276C                          ASCII "Enter"
0043D813   PUSH 0049276C                             ASCII "Enter"
0043D825   MOV EDI,00492760                          ASCII "Left Arrow"
0043D832   PUSH 00492760                             ASCII "Left Arrow"
0043D844   MOV EDI,00492754                          ASCII "Right Arrow"
0043D851   PUSH 00492754                             ASCII "Right Arrow"
0043D863   MOV EDI,00492748                          ASCII "Top Arrow"
0043D870   PUSH 00492748                             ASCII "Top Arrow"
0043D882   MOV EDI,00492738                          ASCII "Bottom Arrow"
0043D88F   PUSH 00492738                             ASCII "Bottom Arrow"
0043D8A1   MOV EDI,00492734                          ASCII "Tab"
0043D8AE   PUSH 00492734                             ASCII "Tab"
0043D8C0   MOV EDI,00492730                          ASCII "F1"
0043D8EE   MOV ESI,00492730                          ASCII "F1"
0043D907   MOV EDI,0049272C                          ASCII "F2"
0043D935   MOV ESI,0049272C                          ASCII "F2"
0043D94D   MOV EDI,00492728                          ASCII "F3"
0043D97B   MOV ESI,00492728                          ASCII "F3"
0043D993   MOV EDI,00492724                          ASCII "F4"
0043D9C1   MOV ESI,00492724                          ASCII "F4"
0043D9D9   MOV EDI,00492720                          ASCII "F5"
0043DA07   MOV ESI,00492720                          ASCII "F5"
0043DA1F   MOV EDI,0049271C                          ASCII "F6"
0043DA4D   MOV ESI,0049271C                          ASCII "F6"
0043DA65   MOV EDI,00492718                          ASCII "F7"
0043DA93   MOV ESI,00492718                          ASCII "F7"
0043DAAB   MOV EDI,00492714                          ASCII "F8"
0043DAD9   MOV ESI,00492714                          ASCII "F8"
0043DAF1   MOV EDI,00492710                          ASCII "F9"
0043DB1F   MOV ESI,00492710                          ASCII "F9"
0043DB37   MOV EDI,0049270C                          ASCII "F10"
0043DB65   MOV ESI,0049270C                          ASCII "F10"
0043DB7D   MOV EDI,00492708                          ASCII "F11"
0043DBAB   MOV ESI,00492708                          ASCII "F11"
0043DBC3   MOV EDI,00492704                          ASCII "F12"
0043DBF1   MOV ESI,00492704                          ASCII "F12"
0043DC09   MOV EDI,00492700                          ASCII "F13"
0043DC37   MOV ESI,00492700                          ASCII "F13"
0043DC4C   MOV EDI,004926FC                          ASCII "F14"
0043DC76   MOV ESI,004926FC                          ASCII "F14"
0043DC8B   MOV EDI,004926F8                          ASCII "F15"
0043DCB5   MOV ESI,004926F8                          ASCII "F15"
0043DE60   MOV EDI,004927AC                          ASCII "Shift"
0043DE8E   MOV ESI,004927AC                          ASCII "Shift"
0043DEA4   MOV EDI,004927A4                          ASCII "Command"
0043DED2   MOV ESI,004927A4                          ASCII "Command"
0043DEE7   MOV EDI,0049279C                          ASCII "Control"
0043DF11   MOV ESI,0049279C                          ASCII "Control"
0043DF26   MOV EDI,00492798                          ASCII "Alt"
0043DF50   MOV ESI,00492798                          ASCII "Alt"
